url_length,n_dots,n_hypens,n_underline,n_slash,n_questionmark,n_equal,n_at,n_and,n_exclamation,n_space,n_tilde,n_comma,n_plus,n_asterisk,n_hastag,n_dollar,n_percent,n_redirection,domain_length,subdomain_length,subdomain_count,is_ip_address,suspicious_tld,domain_has_digits,has_port,tld_length,hostname_length,brand_in_subdomain,brand_in_domain,brand_in_path,brand_spoofing_pattern,suspicious_keyword_count,has_suspicious_keyword,is_pure_brand_domain,brand_and_suspicious,is_url_shortener,has_multiple_dashes,long_subdomain,suspicious_path,has_php_extension,long_query_string,path_depth,multiple_subdomains,url_entropy,domain_entropy,hostname_entropy,domain_consonant_ratio,is_https,is_http,has_query_params,no_protocol,phishing,original_url
47.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18.0,1.0,0.0,0.0,0.0,0.0,2.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.293222627951163,3.0,4.031401845392172,0.625,0.0,1.0,0.0,0.0,1,http://02mobilechase12009.changeip.co/umail.php
88.0,2.0,0.0,1.0,3.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.894400091218075,2.75,3.3927474104487847,0.75,0.0,1.0,1.0,0.0,1,http://02mtdu01.site/login.php?online_id=a8ce0237d7c9c8ec5eb3ea630&amp;country=&amp;iso=
23.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9148663038831,2.321928094887362,3.625,0.6,0.0,1.0,0.0,0.0,1,http://02nhxs.pages.dev
37.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,1.0,0.0,0.0,0.0,0.0,7.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.064466123018132,3.0269868333592873,3.8532359131272917,0.5833333333333334,0.0,1.0,0.0,0.0,1,http://02online.de-sicherheit.digital
144.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,2.0,0.0,0.0,0.0,0.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.479733839389259,2.75,3.9407598325400897,0.75,0.0,1.0,0.0,0.0,1,http://02ozggm1rv.9175.gencmert.com/.02ozgGm1Rv.aHR0cHM6Ly9raGFuZGFrZXJpdC5jb20vLzAyb3pnR20xUnYvMDkyODY1NDMxL2JoYW1hZC8jYmhhbWFkQHVoY2NvcnAuY29t
30.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.164735178725505,3.787143960698139,4.0559581516151235,0.625,0.0,1.0,0.0,0.0,1,http://02paymentissue-help.com
30.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.148394345536404,3.826874881864638,3.9690016298759927,0.5882352941176471,0.0,1.0,0.0,0.0,1,http://02paymentresolution.com
26.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.103909910282364,3.589898095464288,3.8924071185928764,0.6153846153846154,0.0,1.0,0.0,0.0,1,http://02paymentreview.com
42.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,1.0,0.0,0.0,0.0,0.0,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2407810423835155,3.180832987205441,4.125871146123145,0.5384615384615384,0.0,1.0,0.0,0.0,1,http://02p-fahwebapp-l01.azurewebsites.net
22.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.004886164091843,2.94770277922009,3.506890595608519,0.5714285714285714,0.0,1.0,0.0,0.0,1,http://02resolve.co.uk
20.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.746439344671016,2.94770277922009,3.334679141051595,0.5714285714285714,0.0,1.0,0.0,0.0,1,http://02resolve.net
30.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.164735178725505,3.1219280948873624,3.4677201004744993,0.5714285714285714,0.0,1.0,0.0,0.0,1,http://02-resolve.net/official
31.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.106949132758152,2.584962500721156,3.8365916681089787,0.6666666666666666,0.0,1.0,0.0,0.0,1,http://02-sales.github.io/login
33.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,1.0,0.0,0.0,0.0,0.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0060710131011685,2.8453509366224368,3.6423714487439023,0.6363636363636364,0.0,1.0,0.0,0.0,1,http://02sales.redtrimnare.online
48.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,1.0,0.0,0.0,0.0,0.0,3.0,41.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.214661719245795,3.640223928941852,4.0828041386061225,0.6666666666666666,0.0,1.0,0.0,0.0,1,http://02securejpmorganchase.craftprinthouse.com
33.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,26.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.33197669498491,3.970573095811685,4.132944044980959,0.5555555555555556,0.0,1.0,0.0,0.0,1,http://02-services-updateinfo.com
44.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,26.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.299896391167891,3.970573095811685,4.132944044980959,0.5555555555555556,0.0,1.0,0.0,0.0,1,http://02-services-updateinfo.com/msisdn.php
23.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0559581516151235,3.0220552088742005,3.577819531114783,0.0,0.0,1.0,0.0,0.0,1,http://02-u-4528172.com
27.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.180451390892101,3.625,3.8841837197791893,0.5384615384615384,0.0,1.0,0.0,0.0,1,http://02-ukresolutions.com
195.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.797317930219981,3.7254805569978675,4.095795255000934,0.6428571428571429,0.0,1.0,1.0,0.0,1,http://02-updated-billing.com/_account?sslchannel=true&sessionid=wAkm4KgfJGg0CBg8gZKoS1dKsUNZ0T6SvBDAyi4CcPcjwUNfSHEBY15L3a4u2moWO4GEH98PQVjCgA2hVZu4e5qfTUAkWIqoSpOy5XhluiP7dCCDA7u9on9kYhyvURdepS
28.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,21.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.351823225551766,3.572469458770135,3.9754180179138334,0.6923076923076923,0.0,1.0,0.0,0.0,1,http://02-verify-billing.com
507.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,2.0,0.0,0.0,0.0,0.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.015503948302734,3.241446071165522,4.325070520364182,0.55,0.0,1.0,0.0,0.0,1,http://02xkrfnupo.8413.recetasyexperiencias.com/02xKRFnupo/aHR0cHM6Ly9vYmplY3RzdG9yYWdlLnVzLXBob2VuaXgtMS5vcmFjbGVjbG91ZC5jb20vbi9heHVnaGRtMHcyZGcvYi9idWNrZXQtMjAyMjAyMTUtMDIwOC1iZW5rdS1vYXV0aC1zaW1wbGlmaWVkLWNvbW1vbi1yYW5kb20taGZmamZoamZiaGZoZnVoZmdmaGZmamhmamhmaGZoZnVqZmhmamhmamhmZmhqZmhmZmZoZmdmaGZoZmhmZmhmaGZmaGZmaGZoZmhmZmZoZmdmaGZmaGpmaGpmaGZoZmhmaGZmZ2ZnZmhmZ2ZoZmZoZmpmZ2hmamhmaGZoZmZoZmZmZ2ZmZ2hqZmhnZnVqZmdmaGZmZ2hnZmZoamZoZmZoZmhmaGdnZmhmL28vbG9naW4tdmVyaWZpZWQuaHRtbCNkY2xhcmtAcGxpY2FyZHMuY29t
40.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.277567157116929,3.3927474104487847,3.721611723969901,0.8461538461538461,0.0,1.0,0.0,0.0,1,http://02.zukunftschwyz.ch/#vhor@cuni.cz
33.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.112427831414106,1.5,2.584962500721156,0.0,0.0,1.0,0.0,0.0,1,http://03032020.xyz/document.html
31.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.977916874693636,1.5,2.584962500721156,0.0,0.0,1.0,0.0,0.0,1,http://03032020.xyz/RETRY2.html
20.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.784183719779189,2.4193819456463714,3.180832987205441,0.0,0.0,1.0,0.0,0.0,1,http://030395384.com
89.0,3.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,1.0,0.0,0.0,0.0,0.0,3.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.749923572608884,3.2037016960573483,4.285290345935853,0.55,0.0,1.0,1.0,0.0,1,http://0305923904039965934023045-dhl.unitedcareerservices.com/public/tracking.php?id&page
33.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.225619876671972,2.584962500721156,3.8841837197791893,0.8,0.0,1.0,0.0,0.0,1,http://030a05f7.bwxt5e.shop/amagc
33.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.354852073838348,2.584962500721156,3.8219280948873626,1.0,0.0,1.0,0.0,0.0,1,http://030ee698.54vf69.shop/amagc
19.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.826874881864638,2.5,3.2516291673878226,0.0,0.0,1.0,0.0,0.0,1,http://03113659.com
19.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.826874881864638,2.5,3.2516291673878226,1.0,0.0,1.0,0.0,0.0,1,http://0311k365.com
21.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.916126946588284,2.321928094887362,3.521640636343318,0.6,0.0,1.0,0.0,0.0,1,http://0315.pages.dev
25.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.163856189774725,2.321928094887362,3.8365916681089787,0.6,0.0,1.0,0.0,0.0,1,http://0317-60x.pages.dev
25.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.163856189774725,2.321928094887362,3.8365916681089787,0.6,0.0,1.0,0.0,0.0,1,http://0317-998.pages.dev
25.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.163856189774725,2.321928094887362,3.8365916681089787,0.6,0.0,1.0,0.0,0.0,1,http://0317-cms.pages.dev
41.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,1.0,0.0,0.0,0.0,0.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.357075175138721,3.238901256602631,4.039148671903071,0.6153846153846154,0.0,1.0,0.0,0.0,1,http://0319638536.atomicoysters.com/china
54.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,39.0,2.0,0.0,0.0,0.0,0.0,2.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.481648844715997,2.0,4.219378479291181,0.75,0.0,1.0,0.0,0.0,1,http://031abcca-0d7d-4467-a6de-97a79f56b2c6.id.repl.co
63.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,39.0,2.0,0.0,0.0,0.0,0.0,2.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.5886459003989,2.0,4.219378479291181,0.75,0.0,1.0,0.0,0.0,1,http://031abcca-0d7d-4467-a6de-97a79f56b2c6.id.repl.co/password
80.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,61.0,3.0,0.0,0.0,0.0,0.0,3.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.640434271199595,2.128085278891394,4.501134238370636,0.7142857142857143,0.0,1.0,0.0,0.0,1,http://031d51ad001aa45ea6b5cc792677be48-dot-gle9392420309493993.rj.r.appspot.com
41.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.357075175138721,3.2516291673878226,4.137537511266052,0.9166666666666666,0.0,1.0,0.0,0.0,1,http://031ee28a.satgrjtxcvdv.org.cn/amagc
46.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,1.0,0.0,0.0,0.0,0.0,3.0,39.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.604764945046352,2.2516291673878226,4.304257026388136,0.6666666666666666,0.0,1.0,0.0,0.0,1,http://032183800verifylogin-webmail.weebly.com
62.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.718241625175735,2.521640636343318,4.038909765557392,0.8571428571428571,0.0,1.0,0.0,0.0,1,http://03293200326973265784.duckdns.org/c4a140550b5e/index.htm
70.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.732874360347045,2.521640636343318,4.038909765557392,0.8571428571428571,0.0,1.0,0.0,0.0,1,http://03293200326973265784.duckdns.org/c4a140550b5e/notifiscation.htm
34.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.138502179294739,2.321928094887362,3.7489948035250964,1.0,0.0,1.0,0.0,0.0,1,http://032bdaeb.cnhls.com.cn/amagc
261.0,10.0,1.0,1.0,6.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,45.0,1.0,0.0,0.0,0.0,0.0,3.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,5.089514729994662,2.75,4.4048659099983665,0.625,0.0,1.0,1.0,0.0,1,http://032pics829albums02yaniris930faceb00k39sj47s24.filesusr.com/html/361366_5e9233eb8c9ecfaf26a7196d88dae1d5.html?6143428*cm9szwl0zte5nzhaz21hawwuy29t*https:/www.facebook.com/photo.php?fbid=765347280322108&set=pb.100005405281466.-2207520000..&type=3**facebook
20.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.784183719779189,2.4193819456463714,3.180832987205441,0.0,0.0,1.0,0.0,0.0,1,http://033095384.com
37.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.9492049741940667,2.721928094887362,3.7544418457133455,0.7,0.0,1.0,0.0,0.0,1,http://0333fa5.netsolhost.com/comcast
50.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.160240000427044,2.721928094887362,3.7544418457133455,0.7,0.0,1.0,0.0,0.0,1,http://0333fa5.netsolhost.com/comcast/xfinity.html
134.0,6.0,0.0,1.0,4.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.873977601223715,2.721928094887362,3.7544418457133455,0.7,0.0,1.0,1.0,0.0,1,http://0333fa5.netsolhost.com/comcast/xfinity.php?38ab677aecdc4937c5fa342efeb36a8c=&_rand=login.xfinity.com.aspx&email=&entity=1073444
132.0,8.0,0.0,0.0,4.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.8922396243004265,2.721928094887362,3.7544418457133455,0.7,0.0,1.0,1.0,0.0,1,http://0333fa5.netsolhost.com/comcast/xfinity.php?d1193169ba22c33594765d16035661b1=&amp;email=a@a.c&amp;.rand=login.xfinity.com.aspx
124.0,8.0,0.0,0.0,4.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.874796613692261,2.721928094887362,3.7544418457133455,0.7,0.0,1.0,1.0,0.0,1,http://0333fa5.netsolhost.com/comcast/xfinity.php?d1193169ba22c33594765d16035661b1=&email=a@a.c&.rand=login.xfinity.com.aspx
